Date,Open,High,Low,Close,Volume
2022-01-05 13:27:35.743319,1746.0984207567199,1758.3456040686406,1735.6008350607876,1749.5976159886973,2192128
2022-01-06 13:27:35.743319,1734.942451250774,1747.1113862795867,1724.5119355117913,1738.4192898304348,3913654
2022-01-07 13:27:35.743319,1763.5539749304176,1775.9235919890475,1752.9514460230203,1767.0881512328833,3770209
2022-01-10 13:27:35.743319,1773.5538372648423,1785.9935936384431,1762.8911889446126,1777.1080533715854,715400
2022-01-11 13:27:35.743319,1728.1297406311533,1740.2508911165419,1717.7401830722486,1731.5929264841216,3157025
2022-01-12 13:27:35.743319,1737.4195730408424,1749.605882671389,1726.9741647860878,1740.9013757924272,3824664
2022-01-13 13:27:35.743319,1728.276681687484,1740.3988628215643,1717.886240715415,1731.740162011507,4094058
2022-01-14 13:27:35.743319,1711.672468481656,1723.678187198461,1701.3818524386802,1715.1026738293147,2635219
2022-01-17 13:27:35.743319,1728.3135191361744,1740.4359586491532,1717.922856696478,1731.7770732827398,2246621
2022-01-18 13:27:35.743319,1756.12746605366,1768.4449933706694,1745.5695854962232,1759.6467595728056,4712377
2022-01-19 13:27:35.743319,1781.7219480534266,1794.218995785264,1771.0101928547085,1785.292533119666,4730339
2022-01-20 13:27:35.743319,1760.3136799005713,1772.6605694389518,1749.7306317248165,1763.841362625823,1744625
2022-01-21 13:27:35.743319,1753.0442266597959,1765.340128049193,1742.504882611741,1756.5573413424809,733782
2022-01-24 13:27:35.743319,1762.657804596233,1775.021135890996,1752.060663486436,1766.1901849661654,4235466
2022-01-25 13:27:35.743319,1789.535274796094,1802.0871254209162,1778.7765456891034,1793.1215178317575,2083246
2022-01-26 13:27:35.743319,1777.6074830983425,1790.075671857549,1766.9204641618794,1781.16982274383,1226331
2022-01-27 13:27:35.743319,1773.5504916902858,1785.9902245979329,1762.887863483731,1777.1047010924708,2294291
2022-01-28 13:27:35.743319,1745.2336443436263,1757.4747620895234,1734.741257704286,1748.7311065567399,4398606
2022-01-31 13:27:35.743319,1715.0553273395035,1727.0847735232473,1704.7443734677229,1718.4923119634304,3482448
2022-02-01 13:27:35.743319,1736.9543887398943,1749.137435554703,1726.5117771843438,1740.4352592584112,3378117
2022-02-02 13:27:35.743319,1773.538722081461,1785.9783724367414,1762.8761646340772,1777.0929078972554,4981617
2022-02-03 13:27:35.743319,1772.510098765131,1784.9425343276116,1761.8537254258615,1776.062223211554,4781772
2022-02-04 13:27:35.743319,1800.2934337140632,1812.9207423673681,1789.4700262969445,1803.901236186436,2543037
2022-02-07 13:27:35.743319,1810.991002649245,1823.6933443511934,1800.103281190432,1814.6202431355161,4886007
2022-02-08 13:27:35.743319,1794.447929384975,1807.0342375069133,1783.659665280456,1798.0440174198145,4233149
2022-02-09 13:27:35.743319,1805.1042538549889,1817.765305735735,1794.2519236714918,1808.7216972494878,3587821
2022-02-10 13:27:35.743319,1848.156945777784,1861.1199704475678,1837.0457817751117,1851.8606671120078,3304802
2022-02-11 13:27:35.743319,1848.087843397259,1861.050383381007,1836.9770948397604,1851.7914262497584,4657263
2022-02-14 13:27:35.743319,1892.9210427344442,1906.1980440361885,1881.5407559043774,1896.7144716777998,4988198
2022-02-15 13:27:35.743319,1820.889257296825,1833.661025634578,1809.9420272930363,1824.5383339647544,2113325
2022-02-16 13:27:35.743319,1844.3990794357105,1857.33574632554,1833.3105078158567,1848.095269975662,4112744
2022-02-17 13:27:35.743319,1847.7325306740624,1860.6925784844013,1836.6239182652005,1851.4354014770165,1626798
2022-02-18 13:27:35.743319,1840.383765359458,1853.2922687237026,1829.3193339043912,1844.0719091778137,3233460
2022-02-21 13:27:35.743319,1843.8403248436784,1856.7730726131228,1832.7551124698687,1847.5353956349484,4615362
2022-02-22 13:27:35.743319,1790.5753556311622,1803.134501412142,1779.8103735331792,1794.1636829971565,2203377
2022-02-23 13:27:35.743319,1785.5775451682725,1798.1016361664467,1774.8426100269803,1789.1558568820367,1752557
2022-02-24 13:27:35.743319,1796.0658000142273,1808.6634559261506,1785.2678092325787,1799.6651302747769,4798515
2022-02-25 13:27:35.743319,1837.2447242195199,1850.1312102611396,1826.1991647552743,1840.9265773742684,3832049
2022-02-28 13:27:35.743319,1823.9289965873338,1836.7220857417537,1812.9634915978309,1827.5841649171682,1990687
2022-03-01 13:27:35.743319,1802.8442551495796,1815.4894553359993,1792.0055121326482,1806.4571694885567,1423160
2022-03-02 13:27:35.743319,1790.2212290926445,1802.7778910201478,1779.4583760119272,1793.808846786217,4557025
2022-03-03 13:27:35.743319,1815.880067101538,1828.6167008387229,1804.962952469665,1819.5191053121623,4102684
2022-03-04 13:27:35.743319,1825.7694275075473,1838.575425496077,1814.792857803093,1829.4282840756987,3447893
2022-03-07 13:27:35.743319,1812.2245055238586,1824.935499049577,1801.3293682161,1815.8562179597782,4288963
2022-03-08 13:27:35.743319,1827.1440341939522,1839.9596737123463,1816.1592003210426,1830.805645484922,4374910
2022-03-09 13:27:35.743319,1830.7217243203277,1843.5624578576444,1819.7153812883419,1834.3905053309898,3651629
2022-03-10 13:27:35.743319,1858.4446882973325,1871.4798714817825,1847.2716741392321,1862.1690263500325,2759776
2022-03-11 13:27:35.743319,1839.896191614204,1852.8012751225199,1828.8346914642188,1843.5833583308658,3868045
2022-03-14 13:27:35.743319,1831.7910796002411,1844.639313625493,1820.7783075785962,1835.462003607456,4840092
2022-03-15 13:27:35.743319,1821.9595503994992,1834.7388258031028,1811.005885767839,1825.610771943386,3132578
2022-03-16 13:27:35.743319,1783.2898231534523,1795.79786800523,1772.5686418519285,1786.8635502539603,1468616
2022-03-17 13:27:35.743319,1792.1243033691198,1804.6943135129914,1781.350008960087,1795.7157348387975,4717733
2022-03-18 13:27:35.743319,1800.0555165407225,1812.6811564362986,1789.2335394873714,1803.6628422251729,1750956
2022-03-21 13:27:35.743319,1801.0939112798644,1813.7268345052742,1790.2656913723702,1804.7033179156958,1990036
2022-03-22 13:27:35.743319,1795.664954980275,1808.259799353884,1784.8693740886101,1799.2634819441635,3369729
2022-03-23 13:27:35.743319,1758.8230093751254,1771.1594433086182,1748.2489231464172,1762.3477047846948,2309377
2022-03-24 13:27:35.743319,1748.634435625957,1760.8994066173213,1738.1216033476446,1752.1387130520611,1565923
2022-03-25 13:27:35.743319,1740.5383171962037,1752.746501785756,1730.0741589765871,1744.0263699360758,2220856
2022-03-28 13:27:35.743319,1720.5780054261218,1732.6461878289101,1710.2338490808745,1724.0260575412042,1056110
2022-03-29 13:27:35.743319,1717.2788916912036,1729.3239340176947,1706.954569697068,1720.7203323559154,1464163
2022-03-30 13:27:35.743319,1728.5825911504892,1740.7069179421258,1718.190311043372,1732.0466845195283,3512539
2022-03-31 13:27:35.743319,1779.0767495858809,1791.555243821453,1768.3808973839616,1782.6420336531871,4702271
2022-04-01 13:27:35.743319,1784.633758604577,1797.1512298573143,1773.9044975308018,1788.210178962502,4542879
2022-04-04 13:27:35.743319,1792.4375849760725,1805.0097924859247,1781.661407110485,1796.0296442646018,4181887
2022-04-05 13:27:35.743319,1791.3325496729854,1803.8970064342184,1780.5630153062139,1794.922394461909,2822523
2022-04-06 13:27:35.743319,1741.3805459018718,1753.5946379071952,1730.9113241830228,1744.8702864748213,4375358
2022-04-07 13:27:35.743319,1741.558684082155,1753.7740255536728,1731.0883913922823,1745.0487816454458,1713261
2022-04-08 13:27:35.743319,1744.0045960616621,1756.237093228427,1733.519598490149,1747.4995952521665,751537
2022-04-11 13:27:35.743319,1810.5534871305374,1823.2527600863627,1799.6683960255443,1814.181850832202,2256124
2022-04-12 13:27:35.743319,1806.2397137547582,1818.908729783098,1795.3805571590383,1809.8594326199982,1341531
2022-04-13 13:27:35.743319,1815.335661693852,1828.0684769562336,1804.421820040382,1818.9736089116755,1364645
2022-04-14 13:27:35.743319,1815.2981272113457,1828.0306792058138,1804.384511216087,1818.9359992097652,1928127
2022-04-15 13:27:35.743319,1784.6450449370886,1797.1625953524788,1773.915716009611,1788.2214879129144,971082
2022-04-18 13:27:35.743319,1816.4097414820112,1829.1500903701613,1805.489442435025,1820.0498411643398,2421277
2022-04-19 13:27:35.743319,1837.9317284914746,1850.8230332003325,1826.8820387410249,1841.6149584082912,4754849
2022-04-20 13:27:35.743319,1860.7997305782815,1873.8514320953634,1849.612557849354,1864.5287881545908,3947794
2022-04-21 13:27:35.743319,1836.5072723608955,1849.3885858944886,1825.4661464749581,1840.187647656208,2115777
2022-04-22 13:27:35.743319,1876.4983510138193,1889.6601630950784,1865.2167978013113,1880.2588687513219,4004905
2022-04-25 13:27:35.743319,1838.3707086054244,1851.2650923331175,1827.318379695973,1842.0548182419082,4012664
2022-04-26 13:27:35.743319,1855.5526037677564,1868.5675017901754,1844.3969768913971,1859.2711460598762,1473181
2022-04-27 13:27:35.743319,1918.4918559534387,1931.9482116565187,1906.95783677937,1922.3365290114616,3616810
2022-04-28 13:27:35.743319,1891.1428725937828,1904.407401760272,1879.7732761653633,1894.9327380699226,1991633
2022-04-29 13:27:35.743319,1876.0844674573673,1889.2433765477494,1864.8054025227539,1879.844155768905,2033854
2022-05-02 13:27:35.743319,1879.8305604197687,1893.01574471129,1868.5289738841789,1883.597755931632,2561774
2022-05-03 13:27:35.743319,1866.6203766309636,1879.7129043227637,1855.398210037992,1870.361098828621,3290358
2022-05-04 13:27:35.743319,1824.6160093603694,1837.4139172416544,1813.6463740335535,1828.272554469308,4360562
2022-05-05 13:27:35.743319,1827.4069662554452,1840.2244499866956,1816.420551628659,1831.069104464374,3690664
2022-05-06 13:27:35.743319,1799.4183035564693,1812.039474022296,1788.6001574429033,1803.0243522609912,2265524
2022-05-09 13:27:35.743319,1813.1530284970322,1825.870534708935,1802.2523088868295,1816.786601700433,1750632
2022-05-10 13:27:35.743319,1789.2132013956925,1801.762792988648,1778.4564086017303,1792.7987989936798,2822621
2022-05-11 13:27:35.743319,1832.213844896853,1845.0650442097565,1821.1985312000784,1835.8856161291112,637478
2022-05-12 13:27:35.743319,1811.7191255270839,1824.4265743033259,1800.8270265760193,1815.3498251774388,3743087
2022-05-13 13:27:35.743319,1803.889676569541,1816.5422093711309,1793.0446484538925,1807.504685941424,1409711
2022-05-16 13:27:35.743319,1826.9502071457682,1839.7644871558084,1815.9665385657336,1830.6114300057798,4211584
2022-05-17 13:27:35.743319,1794.4257572996798,1807.01190990599,1783.6376264942708,1798.0218009014827,2119715
2022-05-18 13:27:35.743319,1801.4591175877824,1814.094602380482,1790.6287020511825,1805.0692560999823,3090310
2022-05-19 13:27:35.743319,1838.0479260875638,1850.9400458096206,1826.997537754372,1841.7313888652943,2127687
2022-05-20 13:27:35.743319,1795.155863500704,1807.7471370923922,1784.363343279257,1798.7533702411865,1460612
2022-05-23 13:27:35.743319,1801.0347450264144,1813.6672532580624,1790.2068808278586,1804.6440330925996,927387
2022-05-24 13:27:35.743319,1808.9735771844935,1821.661768607631,1798.0979845360896,1812.5987747339614,4146259
2022-05-25 13:27:35.743319,1831.228298515001,1844.0725851779316,1820.2189099467744,1834.8980947044097,2044613
2022-05-26 13:27:35.743319,1798.4634876841133,1811.0779610446227,1787.6510819465334,1802.0676229299731,1797638
2022-05-27 13:27:35.743319,1764.0738701557195,1776.447133774046,1753.4682156257252,1767.6090883323843,2654174
2022-05-30 13:27:35.743319,1778.8284201914116,1791.3051726376439,1768.134060951784,1782.393206604621,2930525
2022-05-31 13:27:35.743319,1787.663977058736,1800.2027023487271,1776.9164982387438,1791.2464699987336,3595010
2022-06-01 13:27:35.743319,1795.2909887954206,1807.883210159717,1784.4976561974522,1798.8887663280768,2956070
2022-06-02 13:27:35.743319,1805.5474508937928,1818.2116113710035,1794.6924561990406,1809.1657824587103,989626
2022-06-03 13:27:35.743319,1788.1176455424577,1800.6595528759217,1777.3674392566313,1791.7010476377332,788859
2022-06-06 13:27:35.743319,1795.2553665832343,1807.847338092335,1784.462248146862,1798.8530727286916,2046236
2022-06-07 13:27:35.743319,1804.0666460178707,1816.720420088136,1793.220553957643,1807.6820100379466,4501412
2022-06-08 13:27:35.743319,1785.7314249100848,1798.2565952250852,1774.9955646400842,1789.310045000085,2790870
2022-06-09 13:27:35.743319,1837.332351794215,1850.2194524581018,1826.286265510883,1841.0143805553255,1094305
2022-06-10 13:27:35.743319,1851.363148224597,1864.3486612882964,1840.2327084557116,1855.0732948142254,4757341
2022-06-13 13:27:35.743319,1819.4834682969022,1832.2453763911687,1808.5446899303877,1823.129727752407,4259834
2022-06-14 13:27:35.743319,1838.4097953825255,1851.3044532659699,1827.35723148243,1842.093983349224,3127988
2022-06-15 13:27:35.743319,1812.6334475219735,1825.3473093783398,1801.735851645088,1816.2659794809354,704366
2022-06-16 13:27:35.743319,1835.078023665971,1847.9493124091189,1824.0454904575583,1838.7555347354419,1002420
2022-06-17 13:27:35.743319,1868.182314843271,1881.285798013514,1856.9507578402051,1871.9261671776262,2751401
2022-06-20 13:27:35.743319,1846.248420271551,1859.1980584898884,1835.1487303701188,1849.9483169053617,2179161
2022-06-21 13:27:35.743319,1874.0583897719907,1887.2030878966439,1862.7915056651452,1877.814017807606,1538199
2022-06-22 13:27:35.743319,1886.6411053688264,1899.8740590136977,1875.298573673222,1890.421949267361,1160902
2022-06-23 13:27:35.743319,1911.0043804104982,1924.4082187500505,1899.515376119453,1914.8340485075132,2038112
2022-06-24 13:27:35.743319,1967.1402772732738,1980.9378543683767,1955.3137826203283,1971.082442157589,2226676
2022-06-27 13:27:35.743319,1960.8930955665223,1974.6468547538623,1949.1041591202306,1964.8227410486195,1870073
2022-06-28 13:27:35.743319,1939.8176775189472,1953.4236131328073,1928.1554469927812,1943.7050876943358,4653585
2022-06-29 13:27:35.743319,1915.0644387687164,1928.496754471503,1903.5510253091852,1918.902243255227,2185996
2022-06-30 13:27:35.743319,1892.7184278273223,1905.9940079824237,1881.3393591229496,1896.51145072878,3746417
2022-07-01 13:27:35.743319,1891.4762174639563,1904.7430847207174,1880.104616958161,1895.2667509658881,1202436
2022-07-04 13:27:35.743319,1902.1310658910018,1915.4726665535636,1890.6954081802342,1905.942951794591,3043788
2022-07-05 13:27:35.743319,1910.9972634354917,1924.4010518563819,1899.5083019318715,1914.8269172700318,1852144
2022-07-06 13:27:35.743319,1935.8238187199854,1949.4017412961775,1924.1855993689635,1939.703225170326,2051330
2022-07-07 13:27:35.743319,1937.1697388813034,1950.7571017792684,1925.5234278259047,1941.0518425664363,1471248
2022-07-08 13:27:35.743319,1980.8598567455006,1994.7536633559398,1968.9508796508383,1984.8295157770547,3107411
2022-07-11 13:27:35.743319,1973.9984760958316,1987.8441567898903,1962.1307497866383,1977.9543848655628,2193439
2022-07-12 13:27:35.743319,2057.2367657908085,2071.6662821841305,2044.8686088822465,2061.359484760329,2331094
2022-07-13 13:27:35.743319,2077.6734140658796,2092.246273683576,2065.1823915364253,2081.837088242364,3937172
2022-07-14 13:27:35.743319,2052.1568323165448,2066.5507179139554,2039.8192160901929,2056.2693710586623,1559325
2022-07-15 13:27:35.743319,2020.4655717508751,2034.6371739575443,2008.3184841451584,2024.5146009527807,2463571
2022-07-18 13:27:35.743319,2036.1587194340905,2050.4403938188984,2023.917284247112,2040.23919782975,4919323
2022-07-19 13:27:35.743319,2030.3599860670013,2044.6009879732826,2018.1534130044743,2034.4288437545104,1097218
2022-07-20 13:27:35.743319,2053.248386440159,2067.6499282288173,2040.9042077641661,2057.36311266549,4315144
2022-07-21 13:27:35.743319,2068.909552303844,2083.4209419492613,2056.471218322057,2073.055663631106,3936252
2022-07-22 13:27:35.743319,2067.6842235826466,2082.1870187380355,2055.2532563065984,2071.827879341329,1317052
2022-07-25 13:27:35.743319,2042.6078365055462,2056.9347451784306,2030.327629071645,2046.7012389835131,2485957
2022-07-26 13:27:35.743319,1997.716212432601,2011.7282499947532,1985.7058945221845,2001.719651736073,1928080
2022-07-27 13:27:35.743319,1985.373206938391,1999.29867031371,1973.4370954738313,1989.3519107599107,1601928
2022-07-28 13:27:35.743319,2012.0475636690844,2026.1601217308914,1999.9510853303925,2016.0797231153151,3021279
2022-07-29 13:27:35.743319,2019.5289640650603,2033.6939968791437,2007.3875073672746,2023.5761162976557,2600343
2022-08-01 13:27:35.743319,1983.1335930551109,1997.0433477158178,1971.2109462030762,1987.1078086724558,4596392
2022-08-02 13:27:35.743319,1989.2862982677827,2003.2392081754724,1977.3266612040484,1993.272843955694,3226016
2022-08-03 13:27:35.743319,2001.8178465566184,2015.8586530955924,1989.7828695232117,2005.8295055677538,1744289
2022-08-04 13:27:35.743319,1976.441152011664,1990.3039657031284,1964.5587402761228,1980.401955923511,942939
2022-08-05 13:27:35.743319,1981.994589456558,1995.896355114069,1970.0787903215487,1985.9665225015613,1552207
2022-08-08 13:27:35.743319,1984.7179965957414,1998.6388643073346,1972.7858242715185,1988.6953873704824,3782972
2022-08-09 13:27:35.743319,1951.9566551151433,1965.6477338584357,1940.2214447637496,1955.8683918989411,804224
2022-08-10 13:27:35.743319,1963.4420731715243,1977.2137109593004,1951.6378122105732,1967.3768268251747,4914473
2022-08-11 13:27:35.743319,1981.0180132304097,1994.912929154871,1969.1080852951566,1984.9879892088272,3211793
2022-08-12 13:27:35.743319,2014.4709988062605,2028.6005549101117,2002.3599507172448,2018.5080148359323,2819124
2022-08-15 13:27:35.743319,2047.5903445662484,2061.9522006904604,2035.2801821740666,2051.693732030309,4423227
2022-08-16 13:27:35.743319,2006.7141227472232,2020.7892719047686,1994.6497091836127,2010.7355939350934,2573290
2022-08-17 13:27:35.743319,1979.6721377170986,1993.5576136329498,1967.7703012177974,1983.639416550199,3018970
2022-08-18 13:27:35.743319,1996.023143959152,2010.0233062915306,1984.023004817113,2000.0231903398317,4389877
2022-08-19 13:27:35.743319,2012.471486991433,2026.5870184633168,2000.3724600155326,2016.5044959834,2227408
2022-08-22 13:27:35.743319,2029.0937758646007,2043.3258965369976,2016.8948152882604,2033.160096056714,3301742
2022-08-23 13:27:35.743319,2150.8868595678673,2165.973240346399,2137.955676043411,2155.1972540760194,3588272
2022-08-24 13:27:35.743319,2170.4697256711343,2185.693461221934,2157.420809484735,2174.8193643999343,1555675
2022-08-25 13:27:35.743319,2208.861207887382,2224.3542223715617,2195.581481186656,2213.2877834542905,4064375
2022-08-26 13:27:35.743319,2241.817943485428,2257.54211743773,2228.34008009774,2246.3105646146573,1465188
2022-08-29 13:27:35.743319,2264.9620127808003,2280.848519884473,2251.3450066919377,2269.501014810421,2661088
2022-08-30 13:27:35.743319,2255.403626481991,2271.223090795993,2241.844085641418,2259.923473428849,2820484
2022-08-31 13:27:35.743319,2282.3679692874402,2298.3765622583937,2268.6463181694794,2286.941852993427,4605223
2022-09-01 13:27:35.743319,2257.190975059871,2273.022975886944,2243.620688636666,2261.7144038676065,3322988
2022-09-02 13:27:35.743319,2250.31190198568,2266.0956528012107,2236.782972715225,2254.8215450758316,4419047
2022-09-05 13:27:35.743319,2235.105379227078,2250.782471065344,2221.667871937136,2239.584548323726,3968792
2022-09-06 13:27:35.743319,2238.971231207823,2254.675438240343,2225.510482322806,2243.458147502829,987510
2022-09-07 13:27:35.743319,2319.232627806426,2335.499790526511,2305.2893454749246,2323.8803885835932,4075168
2022-09-08 13:27:35.743319,2256.302449621194,2272.128218305911,2242.7375050342926,2260.8240978168274,4555447
2022-09-09 13:27:35.743319,2280.78867229274,2296.7861880302644,2267.076515946291,2285.35939107489,2173879
2022-09-12 13:27:35.743319,2227.390128205737,2243.013105056879,2213.999005190472,2231.8538358774917,2280752
2022-09-13 13:27:35.743319,2212.7842760560434,2228.304807050424,2199.480963775145,2217.218713483009,3793331
2022-09-14 13:27:35.743319,2250.3501694050806,2266.134188629365,2236.8210100699803,2254.8598891834476,4264455
2022-09-15 13:27:35.743319,2253.6475461886125,2269.4546933061674,2240.0985629449933,2258.1638739364853,4835518
2022-09-16 13:27:35.743319,2218.616633458712,2234.1780727715486,2205.2782569048522,2223.0627589766655,903082
2022-09-19 13:27:35.743319,2196.0368585994365,2211.439922737909,2182.834232195031,2200.4377340675715,701139
2022-09-20 13:27:35.743319,2219.6472218193558,2235.215889707868,2206.3026493434877,2224.095412644645,4404722
2022-09-21 13:27:35.743319,2196.560602835446,2211.9673405306844,2183.3548276680986,2200.9625278912285,3246866
2022-09-22 13:27:35.743319,2204.8062874309303,2220.2708605892635,2191.550939009502,2209.22473690474,1707786
2022-09-23 13:27:35.743319,2207.417391679325,2222.900279196114,2194.1463452363632,2211.841073826979,592601
2022-09-26 13:27:35.743319,2187.0404253720103,2202.380388275421,2173.8918857405156,2191.423271915842,3675684
2022-09-27 13:27:35.743319,2259.6465048311225,2275.4957288129035,2246.061455703881,2264.174854540203,3884068
2022-09-28 13:27:35.743319,2282.376381108332,2298.3850330800337,2268.654679418302,2286.9502816716754,1129085
2022-09-29 13:27:35.743319,2215.1941096116752,2230.7315432462256,2201.8763093534885,2219.633376364404,2459925
2022-09-30 13:27:35.743319,2222.5092458620793,2238.0979880675245,2209.1474668288406,2226.9631722064923,3509887
2022-10-03 13:27:35.743319,2201.656543949469,2217.0990247186533,2188.420131861596,2206.068681312093,2018087
2022-10-04 13:27:35.743319,2231.104047599208,2246.753073985174,2217.6905964112366,2235.5751979951983,2513321
2022-10-05 13:27:35.743319,2205.8407759116153,2221.3126050011756,2192.5792081205636,2210.2612985086325,3018638
2022-10-06 13:27:35.743319,2203.1489852189216,2218.601934013042,2189.903600538247,2207.5641134458133,1103103
2022-10-07 13:27:35.743319,2221.0110120551963,2236.5892456066854,2207.658240439634,2225.4619359270505,4733583
2022-10-10 13:27:35.743319,2251.167185816827,2266.956935617145,2237.6331145594113,2255.678542902632,2489968
2022-10-11 13:27:35.743319,2212.104632725573,2227.620396682566,2198.805406476722,2216.537708141857,2745854
2022-10-12 13:27:35.743319,2202.13394737483,2217.579776665034,2188.8946651260835,2206.5470414577453,3116241
2022-10-13 13:27:35.743319,2187.5948245011596,2202.938675975616,2174.4429518087677,2191.97878206529,3343586
2022-10-14 13:27:35.743319,2167.3446359005834,2182.5464519840543,2154.3145078290368,2171.6880119244324,1757008
2022-10-17 13:27:35.743319,2226.6196018628552,2242.2371742206105,2213.2331112704933,2231.0817653936424,4570211
2022-10-18 13:27:35.743319,2241.307245609709,2257.0278375127828,2227.832452549931,2245.7988432963016,4343688
2022-10-19 13:27:35.743319,2200.415108216857,2215.8488815209826,2187.186159670463,2204.8247577323214,4116984
2022-10-20 13:27:35.743319,2232.035517663941,2247.6910774070748,2218.616466455541,2236.508534733408,4817561
2022-10-21 13:27:35.743319,2305.3817945465034,2321.5518071335027,2291.521783757647,2310.001798142789,4518365
2022-10-24 13:27:35.743319,2342.5340697020856,2358.9646693893746,2328.450698541552,2347.2285267555967,1503171
2022-10-25 13:27:35.743319,2290.8953637759073,2306.9637681310487,2277.122445757215,2295.486336448805,3400737
